gene_id,BMi48B3,BMi48B4,CTRL48B1,CTRL48B2,TX48h,CTRL48h,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,BMi48B3_count,BMi48B4_count,CTRL48B1_count,CTRL48B2_count,BMi48B3_fpkm,BMi48B4_fpkm,CTRL48B1_fpkm,CTRL48B2_fpkm
ENSG00000227060,34.43237979,28.24934172,10.09450247,3.39596269,31.34086075,6.745232579,2.196912131,0.003524861,0.010396634,LINC00629,X,134549973,134559923,+,909,lincRNA,long intergenic non-protein coding RNA 629 [Source:HGNC Symbol;Acc:HGNC:44262],-,37,31,10,3,2.653103421,2.182636987,0.774932378,0.258500103
ENSG00000263326,45.5996381,37.3620326,10.09450247,14.71583833,41.48083535,12.4051704,1.74778745,0.003538358,0.010433336,AC133552.4,16,25071490,25072727,-,676,unprocessed_pseudogene,thyroid hormone receptor interactor 11 (TRIP11) pseudogene,-,49,41,10,13,4.724607368,3.881690107,1.042031851,1.506260218
ENSG00000267480,47.46084781,43.74091621,11.10395271,18.11180102,45.60088201,14.60787686,1.650310572,0.00355823,0.010484128,AP001542.3,18,12031178,12032181,-,527,antisense,"novel transcript, antisense IMPA2",-,51,48,11,16,6.307770733,5.829272022,1.470312874,2.378004747
ENSG00000115919,29.77935549,17.31411267,4.037800987,3.39596269,23.54673408,3.716881839,2.658889905,0.003564883,0.010502169,KYNU,2,142877498,143055832,+,17600,protein_coding,kynureninase [Source:HGNC Symbol;Acc:HGNC:6469],-,32,19,4,3,0.118509632,0.069091502,0.016009398,0.013350943
ENSG00000151468,27.91814577,28.24934172,5.047251233,6.791925381,28.08374375,5.919588307,2.252286925,0.00361921,0.010646128,CCDC3,10,12896625,13099652,-,3683,protein_coding,coiled-coil domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23813],-,30,31,5,6,0.5309283,0.538695906,0.095630401,0.127600648
ENSG00000135480,31.64056521,40.09583986,10.09450247,9.055900508,35.86820254,9.575201487,1.903602047,0.003619662,0.010646128,KRT7,12,52232520,52252186,+,4093,protein_coding,keratin 7 [Source:HGNC Symbol;Acc:HGNC:6445],-,34,44,10,8,0.541443957,0.688009812,0.172102011,0.153091681
ENSG00000272812,61.4199207,41.91837804,21.19845518,13.58385076,51.66914937,17.39115297,1.563631356,0.003620866,0.010648087,AC004908.2,8,233119,233692,+,574,sense_intronic,"novel transcript, sense intronic to ZNF596",-,66,46,21,12,7.494598675,5.128963863,2.577122675,1.637467554
ENSG00000273576,44.66903324,47.38599257,18.17010444,11.31987563,46.0275129,14.74499004,1.634578286,0.003634346,0.010684557,AC009283.1,17,39566915,39567559,+,645,lincRNA,novel transcript,-,48,52,18,10,4.850626796,5.159734189,1.965805204,1.214349323
ENSG00000267278,61.4199207,57.40995253,21.19845518,24.9037264,59.41493662,23.05109079,1.368432888,0.003668557,0.010775535,MAP3K14-AS1,17,45247925,45268630,+,3775,antisense,MAP3K14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44359],-,66,63,21,22,1.139576063,1.068088634,0.391859183,0.456466673
ENSG00000101825,43.73842838,71.07898885,20.18900493,21.50776371,57.40870861,20.84838432,1.462848485,0.003688897,0.01083046,MXRA5,X,3308565,3346641,-,9793,protein_coding,matrix remodeling associated 5 [Source:HGNC Symbol;Acc:HGNC:7539],-,47,78,20,19,0.312822831,0.509756237,0.143860621,0.151964168
ENSG00000231889,88.40746161,95.68325422,47.44416159,40.75155228,92.04535792,44.09785694,1.05960867,0.003703655,0.010864129,TRAF3IP2-AS1,6,111483511,111598302,+,4819,antisense,TRAF3IP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40005],-,95,105,47,36,1.2849405,1.394492146,0.6870188,0.585125364
ENSG00000210196,929.6742542,531.2698782,349.2697853,302.2406794,730.4720662,325.7552324,1.16472196,0.003712209,0.010885996,MT-TP,MT,15956,16023,-,68,Mt_tRNA,mitochondrially encoded tRNA proline [Source:HGNC Symbol;Acc:HGNC:7494],-,999,583,346,267,957.575254,548.7105899,358.4221792,307.5428951
ENSG00000267934,26.98754091,26.42680355,5.047251233,5.659937817,26.70717223,5.353594525,2.321043803,0.003728908,0.010931728,AC010300.1,19,23323968,23329101,+,5134,antisense,"novel transcript, antisense to ZNF91",-,29,29,5,5,0.368178541,0.361514594,0.068602798,0.076281195
ENSG00000228696,36.2935895,32.80568716,9.08505222,9.055900508,34.54963833,9.070476364,1.929236094,0.003737271,0.010954622,ARL17B,17,46274784,46361797,-,4219,protein_coding,ADP ribosylation factor like GTPase 17B [Source:HGNC Symbol;Acc:HGNC:32387],-,39,36,9,8,0.602519935,0.546105657,0.150265982,0.148519614
ENSG00000206820,22.33451662,20.95918902,3.02835074,3.39596269,21.64685282,3.212156715,2.755190774,0.003745189,0.010976207,RNU1-138P,4,113420323,113420486,+,164,snRNA,"RNA, U1 small nuclear 138, pseudogene [Source:HGNC Symbol;Acc:HGNC:48480]",-,24,23,3,3,9.538580132,8.975686761,1.288561338,1.43278411
ENSG00000273706,42.80782352,33.71695625,74.69931825,92.8229802,38.26238988,83.76114923,-1.129206627,0.003754505,0.010997002,LHX1,17,36936785,36944612,+,4882,protein_coding,LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6593],-,46,37,74,82,0.614152742,0.485051273,1.067730465,1.315586557
ENSG00000180447,50.25266239,82.0142179,30.2835074,20.37577614,66.13344015,25.32964177,1.379569144,0.003755584,0.010998535,GAS1,9,86944363,86947189,-,2827,protein_coding,growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165],-,54,90,30,18,1.245042826,2.037513059,0.74752055,0.498712262
ENSG00000172476,69.79536443,49.20853074,20.18900493,24.9037264,59.50194759,22.54636566,1.402815924,0.00376657,0.011025817,RAB40A,X,103499130,103519489,-,4018,protein_coding,"RAB40A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18283]",-,75,54,20,22,1.216655629,0.860136797,0.350628935,0.42886055
ENSG00000280388,51.18326725,21.87045811,12.11340296,4.527950254,36.52686268,8.320676607,2.117973776,0.003780511,0.011061675,AC006330.1,7,76043977,76045963,-,1987,TEC,TEC,-,55,24,12,4,1.804185388,0.773031292,0.425413305,0.157675956
ENSG00000235897,106.0889539,73.81279611,49.46306209,30.56366421,89.95087503,40.01336315,1.162215666,0.003838452,0.011216344,TM4SF19-AS1,3,196318330,196325570,+,2136,antisense,TM4SF19 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41085],-,114,81,49,27,3.478723747,2.426987114,1.615929917,0.990069919
ENSG00000257219,1.861209718,4.556345439,22.20790543,20.37577614,3.208777579,21.29184078,-2.72744703,0.003846713,0.011238005,LINC02407,12,76259839,76305131,+,1201,lincRNA,long intergenic non-protein coding RNA 2407 [Source:HGNC Symbol;Acc:HGNC:53336],-,2,5,22,18,0.108543376,0.266446915,1.290349516,1.173904716
ENSG00000281909,27.91814577,9.112690878,2.018900493,1.131987563,18.51541833,1.575444028,3.538894222,0.003847,0.011238005,HERC2P7,15,22480439,22484840,-,759,unprocessed_pseudogene,hect domain and RLD 2 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:4875],-,30,10,2,1,2.576296347,0.84322199,0.185616214,0.103195693
ENSG00000144227,15.8202826,14.5803054,45.4252611,45.27950254,15.200294,45.35238182,-1.57733575,0.003873897,0.011311573,NXPH2,2,138670772,138780348,-,1052,protein_coding,neurexophilin 2 [Source:HGNC Symbol;Acc:HGNC:8076],-,17,16,45,40,1.053293782,0.973392381,3.013175752,2.978157085
ENSG00000231605,0,0,6.05670148,11.31987563,0,8.688288557,-5.677277054,0.003879478,0.01132453,LINC01363,1,167175917,167195792,-,1375,antisense,long intergenic non-protein coding RNA 1363 [Source:HGNC Symbol;Acc:HGNC:50598],-,0,0,6,10,0,0,0.30738045,0.569640228
ENSG00000184619,38.15479922,37.3620326,9.08505222,12.4518632,37.75841591,10.76845771,1.815627595,0.003881683,0.011329298,KRBA2,17,8356902,8376711,-,3701,protein_coding,KRAB-A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26989],-,41,41,9,11,0.722073007,0.709003651,0.171297535,0.23279677
ENSG00000143036,60.48931584,70.16771976,32.30240789,19.24378858,65.3285178,25.77309824,1.334615333,0.00390078,0.01138168,SLC44A3,1,94820342,94895246,+,2869,protein_coding,solute carrier family 44 member 3 [Source:HGNC Symbol;Acc:HGNC:28689],-,65,77,32,17,1.476723368,1.717686399,0.785682572,0.464110851
ENSG00000273729,27.91814577,25.51553446,8.075601973,1.131987563,26.71684012,4.603794768,2.506273912,0.003947782,0.011505265,AC007686.3,14,77028086,77031572,+,3487,antisense,"novel transcript, antisense to IRF2BPL",-,30,28,8,1,0.560771129,0.513913213,0.161609069,0.022462154
ENSG00000225630,7144.253503,3882.917583,2441.860147,2210.771711,5513.585543,2326.315929,1.244913018,0.00394998,0.011509976,MTND2P28,1,629640,630683,+,1044,unprocessed_pseudogene,MT-ND2 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:42129],-,7677,4261,2419,1953,479.2999468,261.212969,163.2161238,146.5227612
ENSG00000082196,19.54270204,18.22538176,3.02835074,1.131987563,18.8840419,2.080169152,3.158888585,0.00396142,0.011538218,C1QTNF3,5,34019448,34043832,-,3576,protein_coding,C1q and TNF related 3 [Source:HGNC Symbol;Acc:HGNC:14326],-,21,20,3,1,0.382770204,0.357944905,0.059095095,0.021903113
ENSG00000091482,20.4733069,11.84649814,0,1.131987563,16.15990252,0.565993782,4.910967108,0.003964648,0.011545922,SMPX,X,21705972,21758163,-,1377,protein_coding,small muscle protein X-linked [Source:HGNC Symbol;Acc:HGNC:11122],-,22,13,0,1,1.041370041,0.604217239,0,0.056881286
ENSG00000250569,27.91814577,20.95918902,3.02835074,5.659937817,24.4386674,4.344144279,2.505007207,0.004001424,0.011643108,NTAN1P2,8,86481754,86483002,-,940,processed_pseudogene,N-terminal asparagine amidase pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45262],-,30,23,3,5,2.080222263,1.565970882,0.224812829,0.416625167
ENSG00000179776,0,0.911269088,17.16065419,12.4518632,0.455634544,14.8062587,-5.010173301,0.004001547,0.011643108,CDH5,16,66366622,66404786,+,6082,protein_coding,cadherin 5 [Source:HGNC Symbol;Acc:HGNC:1764],-,0,1,17,11,0,0.010522945,0.196892963,0.141660777
ENSG00000234722,37.22419436,31.89441807,11.10395271,6.791925381,34.55930622,8.947939047,1.940355137,0.004008728,0.011660578,LINC01287,7,153355365,153413981,-,4987,lincRNA,long intergenic non-protein coding RNA 1287 [Source:HGNC Symbol;Acc:HGNC:50351],-,40,35,11,6,0.522801665,0.44917169,0.155374952,0.09423565
ENSG00000273599,63.28113042,61.05502888,27.25515666,22.63975127,62.16807965,24.94745396,1.314383136,0.00406937,0.011825661,AL731571.1,10,124996064,125001491,+,5428,antisense,"novel transcript, antisense to CTBP2",-,68,67,27,20,0.816554944,0.78998467,0.350389929,0.288598126
ENSG00000121454,109.8113734,91.12690878,52.49141283,47.54347767,100.4691411,50.01744525,1.004658898,0.00407815,0.011843379,LHX4,1,180230286,180278982,+,6061,protein_coding,LIM homeobox 4 [Source:HGNC Symbol;Acc:HGNC:21734],Homeobox,118,100,52,42,1.26897791,1.055940424,0.604347527,0.542760653
ENSG00000266967,86.5462519,55.58741436,36.34020888,19.24378858,71.06683313,27.79199873,1.345842788,0.00408733,0.011865359,AARSD1,17,42950526,42964498,-,3704,protein_coding,alanyl-tRNA synthetase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28417],-,93,61,36,17,1.636546348,1.054004723,0.684635182,0.35948543
ENSG00000227896,104.2277442,87.48183243,41.38746011,52.07142792,95.85478832,46.72944402,1.039406696,0.004090313,0.011871739,AL731569.1,10,86521945,86525101,+,3058,antisense,novel transcript,-,112,96,41,46,2.387244384,2.009173549,0.944439332,1.178212702
ENSG00000157654,3.722419436,1.822538176,17.16065419,22.63975127,2.772478806,19.90020273,-2.844517301,0.004096543,0.011886337,PALM2-AKAP2,9,109780309,110172512,+,8203,protein_coding,PALM2-AKAP2 readthrough [Source:HGNC Symbol;Acc:HGNC:33529],-,4,2,17,20,0.031783639,0.015604181,0.145983543,0.190968015
ENSG00000099840,113.5337928,79.28041064,42.39691036,49.80745279,96.40710172,46.10218158,1.065982994,0.004099822,0.011894107,IZUMO4,19,2096429,2099593,+,2770,protein_coding,IZUMO family member 4 [Source:HGNC Symbol;Acc:HGNC:26950],-,122,87,42,44,2.870756788,2.010125549,1.068063838,1.244160065
ENSG00000267279,0,0,4.037800987,13.58385076,0,8.810825874,-5.6951256,0.004128926,0.011971529,AC090409.1,18,61585746,61606916,-,1199,lincRNA,novel transcript,-,0,0,4,12,0,0,0.235000344,0.783908571
ENSG00000271151,53.97508183,49.20853074,20.18900493,16.97981345,51.59180628,18.58440919,1.470128481,0.004132522,0.011980199,AC016737.1,2,173968351,173969418,+,1068,lincRNA,novel transcript,-,58,54,20,15,3.539753988,3.235982818,1.319126463,1.100077687
ENSG00000131737,3.722419436,1.822538176,16.15120395,23.77173883,2.772478806,19.96147139,-2.84825164,0.004137319,0.011992352,KRT34,17,41377650,41382403,-,1751,protein_coding,keratin 34 [Source:HGNC Symbol;Acc:HGNC:6452],-,4,2,16,21,0.148898452,0.073101712,0.643667419,0.939369594
ENSG00000159708,25.1263312,22.7817272,5.047251233,3.39596269,23.9540292,4.221606962,2.495677252,0.004147763,0.012020865,LRRC36,16,67326798,67385203,+,4017,protein_coding,leucine rich repeat containing 36 [Source:HGNC Symbol;Acc:HGNC:25615],-,27,25,5,3,0.438105062,0.398310612,0.087679055,0.058495542
ENSG00000102886,57.69750126,41.00710895,13.12285321,20.37577614,49.35230511,16.74931467,1.565544983,0.00415002,0.012025648,GDPD3,16,30104810,30113856,-,1891,protein_coding,glycerophosphodiester phosphodiesterase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28638],-,62,45,13,18,2.137058937,1.523016768,0.484261021,0.745562964
ENSG00000140279,31.64056521,17.31411267,5.047251233,3.39596269,24.47733894,4.221606962,2.526538899,0.004228276,0.012232724,DUOX2,15,45092650,45114344,-,9834,protein_coding,dual oxidase 2 [Source:HGNC Symbol;Acc:HGNC:13273],-,34,19,5,3,0.225353886,0.123653695,0.035815209,0.023894305
ENSG00000260253,0.930604859,3.645076351,18.17010444,19.24378858,2.287840605,18.70694651,-3.026078,0.004252535,0.012297519,AC084262.1,8,29352420,29353170,-,751,sense_overlapping,"novel transcript, overlapping to DUSP4",-,1,4,18,17,0.086791342,0.340881753,1.688341353,1.773014691
ENSG00000262681,13.02846803,5.467614527,0,0,9.248041277,0,5.554890969,0.004254415,0.012299364,AC005722.2,17,19719059,19722428,+,3370,lincRNA,novel transcript,-,14,6,0,0,0.270778684,0.113947565,0,0
ENSG00000257557,78.17080816,45.56345439,22.20790543,24.9037264,61.86713128,23.55581591,1.394147838,0.004256692,0.012304152,PPP1R12A-AS1,12,79934901,79942712,+,3234,bidirectional_promoter_lncRNA,PPP1R12A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51903],-,84,50,22,22,1.692994742,0.989495193,0.479192878,0.532826744
ENSG00000267322,30.70996035,24.60426537,5.047251233,6.791925381,27.65711286,5.919588307,2.229861755,0.004261478,0.012312594,SNHG22,18,49814023,49851059,+,2593,antisense,small nucleolar RNA host gene 22 [Source:HGNC Symbol;Acc:HGNC:50285],-,33,27,5,6,0.82952172,0.666415282,0.135829836,0.181239178
ENSG00000234465,5.583629155,9.112690878,31.29295765,29.43167665,7.348160016,30.36231715,-2.045707957,0.004283297,0.012372025,PINLYP,19,43576800,43583964,+,3570,protein_coding,phospholipase A2 inhibitor and LY6/PLAUR domain containing [Source:HGNC Symbol;Acc:HGNC:44206],-,6,10,31,26,0.109546719,0.179273247,0.611675615,0.570438043
ENSG00000261087,62.35052556,46.47472348,24.22680592,14.71583833,54.41262452,19.47132212,1.47476548,0.004291734,0.012392782,AP003469.4,8,101166805,101169629,-,2825,lincRNA,novel transcript,-,67,51,24,13,1.545869004,1.155408143,0.598439814,0.360436073
ENSG00000246731,64.21173528,63.78883615,23.21735567,29.43167665,64.00028571,26.32451616,1.285259814,0.004300554,0.01241282,MGC16275,17,74209980,74213342,-,2522,antisense,uncharacterized protein MGC16275 [Source:NCBI gene;Acc:85001],-,69,70,23,26,1.78328332,1.776383202,0.642407265,0.807479705
ENSG00000277744,40.01600894,27.33807263,12.11340296,3.39596269,33.67704079,7.754682825,2.098264915,0.004308179,0.012433016,AC011462.4,19,41373971,41374419,+,449,sense_intronic,"novel transcript, sense intronic TMEM91",-,43,30,12,3,6.242211126,4.276205952,1.882619683,0.523333172
ENSG00000272983,44.66903324,36.45076351,15.1417537,9.055900508,40.55989837,12.0988271,1.736321314,0.004384318,0.012638014,AL117339.4,10,38137337,38144399,+,7063,lincRNA,novel transcript,-,48,40,15,8,0.442963936,0.362455325,0.149599362,0.088716445
ENSG00000142303,60.48931584,44.6521853,23.21735567,13.58385076,52.57075057,18.40060322,1.506087833,0.004397404,0.012673892,ADAMTS10,19,8580242,8610735,-,5703,protein_coding,ADAM metallopeptidase with thrombospondin type 1 motif 10 [Source:HGNC Symbol;Acc:HGNC:13201],-,65,49,23,12,0.742893099,0.549890743,0.284087519,0.164809114
ENSG00000249379,15.8202826,16.40284358,2.018900493,0,16.11156309,1.009450247,3.937686469,0.004413789,0.012715563,AL033397.2,6,53503185,53506919,+,547,antisense,uncharacterized LOC105375095 [Source:NCBI gene;Acc:105375095],-,17,18,2,0,2.025713087,2.106050975,0.257555222,0
ENSG00000138311,30.70996035,44.6521853,88.83162171,75.84316675,37.68107283,82.33739423,-1.128077492,0.004427429,0.012747443,ZNF365,10,62374192,62670301,+,5368,protein_coding,zinc finger protein 365 [Source:HGNC Symbol;Acc:HGNC:18194],-,33,49,88,67,0.400698551,0.584207695,1.154776281,0.977610022
ENSG00000233382,85.61564704,86.57056334,43.40636061,38.48757716,86.09310519,40.94696888,1.070446082,0.004434391,0.012763778,NKAPP1,X,120120953,120245267,-,3222,transcribed_processed_pseudogene,NFKB activating protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26706],-,92,95,43,34,1.86113823,1.887042881,0.940092546,0.826526402
ENSG00000259116,43.73842838,25.51553446,12.11340296,4.527950254,34.62698142,8.320676607,2.04057862,0.004439259,0.012775933,AL049869.3,14,64513952,64540368,-,1234,antisense,uncharacterized LOC102723809 [Source:NCBI gene;Acc:102723809],-,47,28,12,4,2.482555904,1.452200465,0.685005055,0.253891512
ENSG00000248050,26.98754091,18.22538176,4.037800987,3.39596269,22.60646134,3.716881839,2.600251431,0.004497181,0.012925725,AC079061.1,8,109644115,109648084,+,3075,antisense,uncharacterized LOC100132813 [Source:NCBI gene;Acc:100132813],-,29,20,4,3,0.614708497,0.416263734,0.091631028,0.076415153
ENSG00000233836,97.71351021,96.59452331,53.50086307,43.01552741,97.15401676,48.25819524,1.006507976,0.004501023,0.01293489,AC139769.1,19,23762944,23833314,+,3242,transcribed_unprocessed_pseudogene,zinc finger protein pseudogene,-,105,106,53,38,2.111021359,2.092553424,1.151570548,0.918066068
ENSG00000180176,3.722419436,6.378883615,23.21735567,27.16770152,5.050651526,25.1925286,-2.315487453,0.004506333,0.012948271,TH,11,2163929,2171877,-,3243,protein_coding,tyrosine hydroxylase [Source:HGNC Symbol;Acc:HGNC:11782],-,4,7,23,24,0.080395063,0.138144879,0.499584065,0.579652406
ENSG00000238198,15.8202826,18.22538176,2.018900493,1.131987563,17.02283218,1.575444028,3.418332789,0.004508174,0.012951681,AL357055.3,1,113011687,113073105,-,2459,lincRNA,uncharacterized LOC100996251 [Source:NCBI gene;Acc:100996251],-,17,20,2,1,0.450616128,0.520541269,0.057292682,0.031852595
ENSG00000284526,20.4733069,25.51553446,2.018900493,5.659937817,22.99442068,3.839419155,2.603786462,0.004513855,0.012964242,AC015802.6,17,76563710,76570544,-,5654,protein_coding,novel protein,-,22,28,2,5,0.253619835,0.316946476,0.024917352,0.069265592
ENSG00000008517,48.39145267,52.85360709,11.10395271,23.77173883,50.62252988,17.43784577,1.548955554,0.00452182,0.012983353,IL32,16,3065297,3082192,+,3209,protein_coding,interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830],-,52,58,11,21,1.056209247,1.156756574,0.241463037,0.512569697
ENSG00000164690,21.40391176,19.13665084,53.50086307,53.20341548,20.2702813,53.35213928,-1.396522769,0.004562832,0.013089724,SHH,7,155799986,155812273,-,5038,protein_coding,sonic hedgehog [Source:HGNC Symbol;Acc:HGNC:10848],-,23,21,53,47,0.297567853,0.266774818,0.741046391,0.730706624
ENSG00000204241,41.87721866,45.56345439,14.13230345,14.71583833,43.72033653,14.42407089,1.600620444,0.004598153,0.013181505,AP000911.1,11,134032272,134046849,+,4032,lincRNA,uncharacterized LOC100128239 [Source:NCBI gene;Acc:100128239],-,45,50,14,13,0.727458678,0.793657603,0.244588032,0.252537675
ENSG00000232803,33.50177493,34.62822534,78.73711924,71.3152165,34.06500013,75.02616787,-1.139836999,0.004662144,0.013349491,SLCO4A1-AS1,20,62663019,62666724,-,1534,antisense,SLCO4A1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40537],-,36,38,78,63,1.529654963,1.585411255,3.581763718,3.21675911
ENSG00000285938,19.54270204,14.5803054,1.009450247,2.263975127,17.06150372,1.636712687,3.402698955,0.004674641,0.013381404,AC072022.2,3,187743686,187746028,+,1144,antisense,BCL6 antisense 1,-,21,16,1,2,1.196491476,0.895112574,0.061574609,0.136932747
ENSG00000175395,85.61564704,73.81279611,42.39691036,29.43167665,79.71422158,35.91429351,1.145061585,0.004679395,0.013390553,ZNF25,10,37949572,37976633,-,4244,protein_coding,zinc finger protein 25 [Source:HGNC Symbol;Acc:HGNC:13043],zf-C2H2,92,81,42,26,1.412956498,1.221499641,0.697110469,0.479845385
ENSG00000184786,91.19927619,84.74802517,38.35910937,46.4114901,87.97365068,42.38529974,1.056076474,0.004698789,0.013436087,TCTE3,6,169740114,169751587,-,2626,protein_coding,t-complex-associated-testis-expressed 3 [Source:HGNC Symbol;Acc:HGNC:11695],-,98,93,38,41,2.43247112,2.266584564,1.019334128,1.222904336
ENSG00000078795,54.90568669,32.80568716,14.13230345,13.58385076,43.85568692,13.85807711,1.660804178,0.004714486,0.013475986,PKD2L2,5,137887968,137942747,+,4653,protein_coding,"polycystin 2 like 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9012]",-,59,36,14,12,0.826485613,0.495168658,0.211944755,0.202000081
ENSG00000110876,12.09786317,6.378883615,34.32130839,33.9596269,9.238373391,34.14046765,-1.887730508,0.004724723,0.013502663,SELPLG,12,108622277,108633959,-,2494,protein_coding,selectin P ligand [Source:HGNC Symbol;Acc:HGNC:10722],-,13,7,34,30,0.339752954,0.179632656,0.96030714,0.942167578
ENSG00000274373,18.61209718,12.75776723,1.009450247,1.131987563,15.68493221,1.070718905,3.875777866,0.004725182,0.013502663,AC148476.1,12,132424504,132425208,-,705,lincRNA,novel transcript,-,20,14,1,1,1.849086456,1.270932889,0.099916813,0.111100044
ENSG00000086570,31.64056521,31.89441807,10.09450247,5.659937817,31.76749164,7.877220142,2.001196729,0.004766918,0.013608309,FAT2,5,151504093,151568944,-,14537,protein_coding,FAT atypical cadherin 2 [Source:HGNC Symbol;Acc:HGNC:3596],-,34,35,10,5,0.152447556,0.154090887,0.048456596,0.02694006
ENSG00000205238,80.03201788,88.39310152,47.44416159,29.43167665,84.2125597,38.43791912,1.125312567,0.004766962,0.013608309,SPDYE2,7,102551232,102562308,+,2072,protein_coding,speedy/RINGO cell cycle regulator family member E2 [Source:HGNC Symbol;Acc:HGNC:33841],-,86,97,47,26,2.705359841,2.996164701,1.597849226,0.982849332
ENSG00000227039,1.861209718,0.911269088,12.11340296,19.24378858,1.386239403,15.67859577,-3.499957379,0.004779771,0.013638979,ITGB2-AS1,21,44921051,44929678,+,2438,antisense,ITGB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44304],-,2,1,12,17,0.053470302,0.026251251,0.346717079,0.54615834
ENSG00000278662,71.65657415,64.70010523,28.26460691,30.56366421,68.17833969,29.41413556,1.213838694,0.00479876,0.013687924,GOLGA6L10,15,82339998,82349475,-,4715,protein_coding,golgin A6 family-like 10 [Source:HGNC Symbol;Acc:HGNC:37228],-,77,71,28,27,1.064450247,0.963741036,0.418315565,0.448523721
ENSG00000163463,116.3256074,83.83675608,48.45361184,50.93944036,100.0811817,49.6965261,1.010201542,0.004819811,0.013741352,KRTCAP2,1,155169408,155173475,-,3826,protein_coding,keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942],-,125,92,48,45,2.129518347,1.53895727,0.883738879,0.921235993
ENSG00000280374,26.05693605,20.95918902,4.037800987,4.527950254,23.50806254,4.28287562,2.458762883,0.004852069,0.013829339,AC019080.5,2,177317715,177318471,-,757,sense_intronic,novel transcript,-,28,23,4,4,2.410896079,1.944534516,0.372213227,0.413873349
ENSG00000231453,59.55871098,44.6521853,15.1417537,22.63975127,52.10544814,18.89075248,1.469616671,0.004868851,0.013871182,LINC01305,2,174326027,174330643,+,3435,lincRNA,long intergenic non-protein coding RNA 1305 [Source:HGNC Symbol;Acc:HGNC:27690],-,64,49,15,20,1.214421847,0.912962709,0.307604162,0.456043851
ENSG00000237298,101.4359296,72.90152702,42.39691036,39.61956472,87.16872833,41.00823754,1.086566594,0.004870407,0.013873621,TTN-AS1,2,178521183,178779963,+,20654,antisense,TTN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44124],-,109,80,42,35,0.343984334,0.247895997,0.143242802,0.132729428
ENSG00000077264,78.17080816,80.19167973,37.34965913,36.22360203,79.18124395,36.78663058,1.105567404,0.004882127,0.013905005,PAK3,X,110944285,111227361,+,10312,protein_coding,p21 (RAC1) activated kinase 3 [Source:HGNC Symbol;Acc:HGNC:8592],-,84,88,37,32,0.530948894,0.546164499,0.252747291,0.243058282
ENSG00000212907,37078.0894,20017.84805,12428.35144,12208.48587,28547.96873,12318.41865,1.212567079,0.00491552,0.013984027,MT-ND4L,MT,10470,10766,+,297,protein_coding,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460],-,39843,21967,12312,10785,8744.035677,4733.670241,2920.114275,2844.245305
ENSG00000253854,52.11387211,48.29726165,23.21735567,11.31987563,50.20556688,17.26861565,1.528955016,0.004930629,0.014020163,AC010834.3,8,93719574,93721167,+,939,antisense,novel transcript,-,56,53,23,10,3.887216894,3.612384559,1.725400556,0.834137714
ENSG00000234925,8.375443732,9.112690878,0,0,8.744067305,0,5.474838861,0.004931762,0.014020163,ATP5PDP4,12,68642519,68642993,-,475,processed_pseudogene,ATP synthase peripheral stalk subunit d pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49626],-,9,10,0,0,1.234995112,1.347379981,0,0
ENSG00000164342,8.375443732,9.112690878,0,0,8.744067305,0,5.474838861,0.004931762,0.014020163,TLR3,4,186069152,186088069,+,6724,protein_coding,toll like receptor 3 [Source:HGNC Symbol;Acc:HGNC:11849],-,9,10,0,0,0.087243111,0.095182256,0,0
ENSG00000144406,26.05693605,25.51553446,5.047251233,5.659937817,25.78623526,5.353594525,2.270384835,0.004956226,0.014082555,UNC80,2,209771993,209999300,+,19258,protein_coding,"unc-80 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:26582]",-,28,28,5,5,0.094768321,0.093053036,0.018288855,0.020335843
